ASDFG, Station number,Site, Begin date,Day,Month,Year, Begin time, End date, End time, Time datum, Time datum reliability code, Agency Collecting Sample Code, Medium code, Taxonomic unit code, Body part code," Stream width, feet"," Temperature, water, degrees Celsius"," Temperature, air, degrees Celsius"," Temperature, air, degrees Fahrenheit"," Barometric pressure, millimeters of mercury"," Agency analyzing sample, code"," Cloud cover, percent"," Wind speed, miles per hour"," Weather, World Meteorological Organization (WMO) code"," Discharge, cubic feet per second"," Discharge, instantaneous, cubic feet per second"," Number of sampling points, count"," Gage height, feet"," Turbidity, water, unfiltered, Jackson Turbidity Units"," Color, water, filtered, platinum cobalt units"," Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius"," Hydrogen ion, water, unfiltered, calculated, milligrams per liter"," Dissolved oxygen, water, unfiltered, milligrams per liter"," Biochemical oxygen demand, water, unfiltered, 5 days at 20 degrees Celsius, milligrams per liter"," pH, water, unfiltered, field, standard units"," pH, water, unfiltered, laboratory, standard units"," Carbon dioxide, water, unfiltered, milligrams per liter"," Acid neutralizing capacity, water, unfiltered, fixed endpoint (pH 4.5) titration, field, milligrams per liter as calcium carbonate"," Acid neutralizing capacity, water, unfiltered, inflection"," Bicarbonate, water, unfiltered, fixed endpoint (pH 4.5) titration, field, milligrams per liter"," Carbonate, water, unfiltered, inflection"," Bicarbonate, water, unfiltered, inflection"," Organic nitrogen, water, unfiltered, milligrams per liter as nitrogen"," Ammonia (NH3 + NH4+), water, filtered, milligrams per liter as nitrogen"," Nitrite, water, filtered, milligrams per liter as nitrogen"," Nitrate, water, filtered, milligrams per liter as nitrogen"," Nitrate plus nitrite, water, filtered, milligrams per liter as nitrogen"," Orthophosphate, water, filtered, milligrams per liter as PO4"," Phosphorus, water, unfiltered, milligrams per liter as phosphorus"," Phosphorus, water, filtered, milligrams per liter as phosphorus"," Orthophosphate, water, filtered, milligrams per liter as phosphorus"," Organic carbon, water, unfiltered, milligrams per liter"," Hardness, water, milligrams per liter as calcium carbonate"," Calcium, water, filtered, milligrams per liter"," Magnesium, water, filtered, milligrams per liter"," Sodium, water, filtered, milligrams per liter"," Sodium adsorption ratio (SAR), water, number"," Sodium fraction of cations, water, percent in equivalents of major cations"," Potassium, water, filtered, milligrams per liter"," Chloride, water, filtered, milligrams per liter"," Sulfate, water, filtered, milligrams per liter"," Fluoride, water, filtered, milligrams per liter"," Silica, water, filtered, milligrams per liter as SiO2"," Arsenic, water, filtered, micrograms per liter"," Arsenic, water, unfiltered, micrograms per liter"," Barium, water, filtered, micrograms per liter"," Beryllium, water, filtered, micrograms per liter"," Boron, water, filtered, micrograms per liter"," Cadmium, water, filtered, micrograms per liter"," Cadmium, water, unfiltered, micrograms per liter"," Chromium, water, filtered, micrograms per liter"," Chromium, water, unfiltered, recoverable, micrograms per liter"," Cobalt, water, filtered, micrograms per liter"," Copper, water, filtered, micrograms per liter"," Copper, water, unfiltered, recoverable, micrograms per liter"," Iron, water, unfiltered, recoverable, micrograms per liter"," Iron, water, filtered, micrograms per liter"," Lead, water, filtered, micrograms per liter"," Lead, water, unfiltered, recoverable, micrograms per liter"," Manganese, water, unfiltered, recoverable, micrograms per liter"," Manganese, water, filtered, micrograms per liter"," Molybdenum, water, filtered, micrograms per liter"," Nickel, water, filtered, micrograms per liter"," Silver, water, filtered, micrograms per liter"," Strontium, water, filtered, micrograms per liter"," Strontium, water, unfiltered, recoverable, micrograms per liter"," Vanadium, water, filtered, micrograms per liter"," Zinc, water, filtered, micrograms per liter"," Zinc, water, unfiltered, recoverable, micrograms per liter"," Aluminum, water, unfiltered, recoverable, micrograms per liter"," Aluminum, water, filtered, micrograms per liter"," Selenium, water, filtered, micrograms per liter"," Oil and grease, severity, code"," Suds or foam, severity, code"," Floating garbage, severity, code"," Floating algae mats, severity, code"," Odor, atmospheric, severity, code"," Dead fish, severity, code"," Floating debris, severity, code"," Turbidity, severity, code"," Gage height, above datum, meters"," Discharge, cubic meters per second"," Discharge, instantaneous, cubic meters per second"," Total coliforms, M"," Fecal coliforms, M"," Transit rate, sampler, minimum, feet per second"," Transit rate, sampler, feet per second"," Transit rate, sampler, maximum, feet per second"," Site visit purpose, code", Total nitrogen [nitrate + nitrite + ammonia + organic," Turbidity, water, unfiltered, broad band light source (400"," Turbidity, water, unfiltered, monochrome near infra"," Dissolved solids dried at 180 degrees Celsius, water, filtered, milligrams per liter"," Dissolved solids, water, filtered, sum of constituents, milligrams per liter"," Dissolved solids, water, short tons per day"," Dissolved solids, water, filtered, short tons per acre"," Suspended sediment, sieve diameter, percent smaller than 0.0625 millimeters"," Ammonia (NH3 + NH4+), water, filtered, milligrams per liter as NH4"," Nitrate, water, filtered, milligrams per liter as nitrate"," Nitrite, water, filtered, milligrams per liter as nitrite"," Mercury, water, filtered, micrograms per liter"," Mercury, water, unfiltered, recoverable, micrograms per liter"," Sample purpose, code"," Sample location, distance downstream, feet"," Sample location, distance upstream, feet"," Sampler nozzle material, code"," Sampler nozzle diameter, code"," Suspended sediment concentration, milligrams per liter"," Suspended sediment discharge, short tons per day"," Velocity at point in stream, feet per second"," Sampling method, code"," Sampler type, code"," Sample splitter type, field, code"," Bottle or bag sampler material (construction), code"," Specific conductance, water, unfiltered, laboratory, microsiemens per centimeter at 25 degrees Celsius"," Acid neutralizing capacity, water, unfiltered, fixed endpoint (pH 4.5) titration, laboratory, milligrams per liter as calcium carbonate"," Suspended sediment, sediment mass recovered from whole water sample, dry weight, grams"," Suspended sediment, smaller than 0.063 mm sieve diameter, sediment mass recovered from whole water sample, dry weight, grams"," Suspended sediment, larger than 0.063 mm sieve diameter, sediment mass recovered from whole water sample, dry weight, grams"," Suspended sediment, between 0.063 and 4 mm sieve diameter, sediment mass analyzed for particle size fractions, dry weight, grams"," Type of replicate, code"," Type of quality assurance data associated with sample, code", Topical quality," Sulfuric acid NWIS lot number, 4.5 N (1:7), 1 mL, National Field Supply Service (NFSS) stock number Q438FLD"," Nitric acid NWIS lot number, 7.5"," Conductance standard NWIS lot number, 100 uS/cm KCl, National Field Supply Service (NFSS) stock number Q43FLD"," Conductance standard NWIS lot number, 500 uS/cm KCl, National Field Supply Service (NFSS) stock number Q45FLD"," Conductance standard NWIS lot number, 750 uS/cm KCl, National Field Supply Service (NFSS) stock number Q46FLD"," Conductance standard NWIS lot number, 1000 uS/cm KCl, National Field Supply Service (NFSS) stock number Q47FLD"," pH 10 Buffer solution, NWIS lot number, National Field Supply Service (NFSS) stock numbers Q122FLD, Q123FLD"," pH 4 Buffer solution, NWIS lot number, National Field Supply Service (NFSS) stock numbers Q124FLD, Q125FLD"," pH 7 Buffer solution, NWIS lot number, National Field Supply Service (NFSS) stock numbers Q126FLD, Q127FLD"," Lot number, first, inorganic"," NWIS lot number, capsule filter, 0.45 micron"," NWIS lot number, disk filter, 0.45 micron"," Julian date, in"," Turbidity, water, unfiltered, laboratory, Hach 2100AN, nephelometric turbidity units"
USGS,12340500,MS,8/11/1997,11,8,1997,10:40,,,MDT,T,USGS-WRD,WS,,,,16,22,,,80020,,,,,2470,,3.5,,,293,M ,,,8.5,,,,,,,,,,,,,,,,,,141,37.9,11.4,,,,,,,,,6,6,,,,< 0.1,< 1.0,,,,3.2,5.7,100,6.9,< 0.5,< 1.0,30,20.3,,,,,,,6.7,< 10,,,,,,,,,,,,1.07,,70,,,,,,,,,,,,,,93,,,,,,,,,,,4,27,,20,3036,,,,,,,,,,,,,,,,,,,,,,,,231,
USGS,12340500,MS,10/7/1997,7,10,1997,10:18,,,MDT,T,USGS-WRD,WS,,,,9,12,,,1028,,,,,2070,,3.21,,,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USGS,12340500,MS,11/5/1997,5,11,1997,15:15,,,MST,T,USGS-WRD,WS,,,,5.5,10.5,,,80020,,,,,2030,,3.25,,,318,M ,,,8.4,,,,,,,,,,,,,,,,,,150,40.5,12,,,,,,,,,4,4,,,,< 0.1,< 1.0,,,,1.9,4.9,100,< 5.0,< 0.6,< 1.0,20,11.9,,,,,,,< 10.0,10,,,,,,,,,,,,0.99,,57,,,,,,,,,,,,,,93,,,,,,,,,,,5,27,,20,3036,,,,,,,,,10,30,,,,,,,,,,,,,,325,
USGS,12340500,MS,11/24/1997,24,11,1997,16:30,,,MST,T,USGS-WRD,WS,,,,2.5,2,,,1028,,,,,,,3.08,,,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USGS,12340500,MS,3/10/1998,10,3,1998,15:30,,,MST,T,USGS-WRD,WS,,,,3.5,4,,,1028,,,,,1460,,2.77,,,341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USGS,12340500,MS,3/12/1998,12,3,1998,15:15,,,MST,T,USGS-WRD,WS,,,,5,15.5,,,80020,,,,,1460,,2.76,,,336,M ,,,8.5,,,,,,,,,,,,,,,,,,155,41.6,12.4,,,,,,,,,4,4,,,,< 0.1,< 1.0,,,,2.4,6.4,90,< 5.0,< 0.6,< 1.0,40,28.4,,,,,,,< 10.0,10,,,,,,,,,,,,0.84,,41,,,,,,,,,,,,,,91,,,,,,,,,,,5,20,,20,3036,,,,,,,,,10,30,,,,,,,,,,,,,,84,
USGS,12340500,MS,4/17/1998,17,4,1998,10:00,,,MDT,T,USGS-WRD,WS,,,,6.5,3,,,80020,,,,,2610,,3.57,,,275,0.00001,,,8.3,,,,,,,,,,,,,,,,,,128,34.8,10.1,,,,,,,,,3,4,,,,< 0.1,< 1.0,,,,1.9,7.8,210,13.2,< 0.6,1.5,60,36.9,,,,,,,< 10.0,10,,,,,,,,,,,,1.09,,74,,,,,,,,,,,,,,92,,,,,,,,,,,12,85,,20,3036,,,,,,,,,10,30,,,,,,,,,,,,,,114,
USGS,12340500,MS,5/5/1998,5,5,1998,8:20,,,MDT,T,USGS-WRD,WS,,,,10.5,14,,,1028,,,,,7520,,6.02,,,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.83,,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USGS,12340500,MS,5/6/1998,6,5,1998,14:30,,,MDT,T,USGS-WRD,WS,,,,11.5,26,,,80020,,,,,7670,,6.13,,,165,0.00001,,,8.2,,,,,,,,,,,,,,,,,,74.1,20,5.86,,,,,,,,,2,5,,,,< 0.1,< 1.0,,,,2.4,14,600,23.3,< 0.6,3.1,70,21.6,,,,,,,11,20,,,,,,,,,,,,1.87,,217,,,,,,,,,,,,,,90,,,,,,,,,,,40,828,,20,3036,,,,,,,,,10,30,,,,,,,,,,,,,,133,
USGS,12340500,MS,5/7/1998,7,5,1998,12:00,,,MDT,T,USGS-WRD,WS,,,,13,,,,80020,,,,,7620,,6.1,,,165,0.00001,,,8,,,,,,,,,,,,,,,,,,75.7,20.5,5.95,,,,,,,,,3,4,,,,< 0.1,< 1.0,,,,2.6,14.4,650,18.1,< 0.6,2.5,60,< 2.00,,,,,,,< 10.0,20,,,,,,,,,,,,1.86,,216,,,,,,,,,,,,,,,,,,,,,,,,,37,761,,30,3007,,,,,,,,,,,,,,,,,,,,,,,,211,
USGS,12340500,MS,5/9/1998,9,5,1998,10:05,,,MDT,T,USGS-WRD,WS,,,,11,,,,80020,,,,,7730,,6.17,,,160,0.00002,,,7.8,,,,,,,,,,,,,,,,,,73,19.8,5.69,,,,,,,,,2,4,,,,< 0.1,< 1.0,,,,2.6,15.1,640,16.4,< 0.6,2.3,60,< 2.00,,,,,,,< 10.0,20,,,,,,,,,,,,1.88,,219,,,,,,,,,,,,,,,,,,,,,,,,,36,751,,30,3007,,,,,,,,,,,,,,,,,,,,,,,,211,
USGS,12340500,MS,5/11/1998,11,5,1998,10:30,,,MDT,T,USGS-WRD,WS,,,,11,,,,80020,,,,,6990,,5.83,,,,,,,,,,,,,,,,,,,,,,,,,76.2,20.6,6,,,,,,,,,3,4,,,,< 0.1,< 1.0,,,,2.3,12.1,470,13.3,< 0.6,2,50,< 2.00,,,,,,,< 10.0,20,,,,,,,,,,,,1.78,,198,,,,,,,,,,,,,,,,,,,,,,,,,26,491,,30,3007,,,,,,,,,,,,,,,,,,,,,,,,211,
USGS,12340500,MS,5/14/1998,14,5,1998,13:10,,,MDT,T,USGS-WRD,WS,,,,10,11,,,80020,,,,,6070,,5.42,,,173,0.00001,,,8.2,,,,,,,,,,,,,,,,,,80.5,21.6,6.45,,,,,,,,,2,3,,,,< 0.1,< 1.0,,,,2,8.1,260,17.4,< 0.6,1.6,30,14.5,,,,,,,< 10.0,10,,,,,,,,,,,,1.65,,172,,,,,,,,,,,,,,89,,,,,,,,,,,18,295,,20,3036,,,,,,,,,30,30,,,,,,,,,,,,,,146,
USGS,12340500,MS,5/24/1998,24,5,1998,9:45,,,MDT,T,USGS-WRD,WS,,,,10,,,,80020,,,,,7780,,6.18,,,190,0.00001,,,8,,,,,,,,,,,,,,,,,,84.7,22.9,6.66,,,,,,,,,3,6,,,,< 0.1,< 1.0,,,,3.6,21.6,760,19.2,< 0.6,3.1,80,< 2.00,,,,,,,< 10.0,30,,,,,,,,,,,,1.88,,220,,,,,,,,,,,,,,,,,,,,,,,,,42,882,,30,3007,,,,,,,,,,,,,,,,,,,,,,,,211,
USGS,12340500,MS,6/2/1998,2,6,1998,15:00,,,MDT,T,USGS-WRD,WS,,,,11.5,17,,,80020,,,,,6810,,5.76,,,201,M ,,,8.4,,,,,,,,,,,,,,,,,,93.9,25.3,7.46,,,,,,,,,3,4,,,,< 0.1,< 1.0,,,,2.2,9.5,310,19.4,< 0.6,1.1,40,13,,,,,,,< 10.0,20,,,,,,,,,,,,1.76,,193,,,,,,,,,,,,,,92,,,,,,,,,,,21,386,,20,3036,,,,,,,,,10,30,,,,,,,,,,,,,,166,
USGS,12340500,MS,6/16/1998,16,6,1998,19:37,,,MDT,T,USGS-WRD,WS,,,,11,12,,,1028,,,,,,,5.71,,,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USGS,12340500,MS,6/19/1998,19,6,1998,19:30,,,MDT,T,USGS-WRD,WS,,,,12,,,,80020,,,,,8700,,6.6,,,212,0.00001,,,8.1,,,,,,,,,,,,,,,,,,97.6,26.5,7.64,,,,,,,,,4,8,,,,< 0.1,< 1.0,,,,4.2,31.5,1490,18.1,< 0.6,6.1,140,< 2.00,,,,,,,< 10.0,50,,,,,,,,,,,,2.01,,246,,,,,,,,,,,,,,,,,,,,,,,,,96,2260,,30,3007,,,,,,,,,,,,,,,,,,,,,,,,211,
USGS,12340500,MS,6/21/1998,21,6,1998,10:20,,,MDT,T,USGS-WRD,WS,,,,12,,,,80020,,,,,12600,,8.12,,,224,0.00001,,,8.1,,,,,,,,,,,,,,,,,,101,27.5,7.83,,,,,,,,,8,15,,,,< 0.1,< 1.0,,,,9.2,75,2690,37.5,< 0.6,12,260,2,,,,,,,< 10.0,120,,,,,,,,,,,,2.47,,357,,,,,,,,,,,,,,,,,,,,,,,,,194,6600,,30,3007,,,,,,,,,,,,,,,,,,,,,,,,211,
USGS,12340500,MS,6/22/1998,22,6,1998,12:30,,,MDT,T,USGS-WRD,WS,,,,14,,,,80020,,,,,11600,,7.8,,,218,0.00001,,,8.2,,,,,,,,,,,,,,,,,,99.3,27,7.72,,,,,,,,,5,11,,,,< 0.1,< 1.0,,,,6.2,41.9,2170,27.9,< 0.6,7.7,180,2,,,,,,,< 10.0,70,,,,,,,,,,,,2.38,,329,,,,,,,,,,,,,,,,,,,,,,,,,154,4820,,30,3007,,,,,,,,,,,,,,,,,,,,,,,,211,
USGS,12340500,MS,6/23/1998,23,6,1998,10:50,,,MDT,T,USGS-WRD,WS,,,,14,,,,80020,,,,,10700,,7.4,,,217,0.00001,,,8.2,,,,,,,,,,,,,,,,,,101,27.4,7.89,,,,,,,,,5,10,,,,< 0.1,< 1.0,,,,4.7,34.5,1620,32.2,< 0.6,6.6,140,4.1,,,,,,,< 10.0,60,,,,,,,,,,,,2.26,,303,,,,,,,,,,,,,,,,,,,,,,,,,113,3260,,30,3007,,,,,,,,,,,,,,,,,,,,,,,,211,
USGS,12340500,MS,6/25/1998,25,6,1998,16:05,,,MDT,T,USGS-WRD,WS,,,,14,,,,80020,,,,,9890,,7.1,,,223,0.00001,,,8.1,,,,,,,,,,,,,,,,,,103,28.2,8.01,,,,,,,,,5,9,,,,< 0.1,< 1.0,,,,5.2,27,1020,15.8,< 0.6,4.4,100,< 2.00,,,,,,,< 10.0,50,,,,,,,,,,,,2.16,,280,,,,,,,,,,,,,,,,,,,,,,,,,70,1870,,30,3007,,,,,,,,,,,,,,,,,,,,,,,,211,
USGS,12340500,MS,6/27/1998,27,6,1998,12:30,,,MDT,T,USGS-WRD,WS,,,,12,,,,80020,,,,,11800,,7.8,,,225,0.00001,,,8.1,,,,,,,,,,,,,,,,,,104,28.1,8.14,,,,,,,,,6,12,,,,< 0.1,< 1.0,,,,7.5,118,1770,29.3,< 0.6,8.7,180,2,,,,,,,< 10.0,80,,,,,,,,,,,,2.38,,334,,,,,,,,,,,,,,,,,,,,,,,,,120,3820,,30,3007,,,,,,,,,,,,,,,,,,,,,,,,211,
USGS,12340500,MS,6/30/1998,30,6,1998,8:10,,,MDT,T,USGS-WRD,WS,,,,14,,,,80020,,,,,9350,,6.88,,,222,0.00001,,,8.1,,,,,,,,,,,,,,,,,,103,28.1,7.96,,,,,,,,,6,8,,,,< 0.1,< 1.0,,,,4.3,43.2,1800,22,< 0.6,6.6,160,5.03,,,,,,,< 10.0,70,,,,,,,,,,,,2.1,,265,,,,,,,,,,,,,,,,,,,,,,,,,52,1310,,30,3007,,,,,,,,,,,,,,,,,,,,,,,,211,
USGS,12340500,MS,6/30/1998,30,6,1998,18:20,,,MDT,T,USGS-WRD,WS,,,,16,29,,,80020,,,,,8960,,6.7,,,221,0.00001,,,8.3,,,,,,,,,,,,,,,,,,104,28.6,8.02,,,,,,,,,5,7,,,,< 0.1,< 1.0,,,,4,21.6,670,22.2,< 0.6,3.4,70,16.5,,,,,,,< 10.0,40,,,,,,,,,,,,2.04,,254,,,,,,,,,,,,,,84,,,,,,,,,,,45,1090,,20,3036,,,,,,,,,10,30,,,,,,,,,,,,,,197,
USGS,12340500,MS,8/10/1998,10,8,1998,18:18,,,MDT,T,USGS-WRD,WS,,,,32,20,,,1028,,,,,2040,,3.29,,,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USGS,12340500,MS,8/25/1998,25,8,1998,13:15,,,MDT,T,USGS-WRD,WS,,,,16.5,23.5,,,80020,,,,,1620,,3.01,,,297,M ,,,8.5,,,,,,,,,,,,,,,,,,137,36.3,11.2,,,,,,,,,4,4,,,,< 0.1,< 1.0,,,,1.5,3.1,80,< 5.0,< 0.6,< 1.0,30,15.1,,,,,,,< 10.0,< 10,,,,,,,,,,,,0.92,,46,,,,,,,,,,,,,,90,,,,,,,,,,,6,26,,20,3036,,,,,,,,,10,30,,,,,,,,,,,,,,252,
USGS,12340500,MS,9/16/1998,16,9,1998,17:00,,,MDT,T,USGS-WRD,WS,,,,16,,,,1028,,,,,1350,,2.82,,,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USGS,12340500,MS,10/27/1998,27,10,1998,13:45,,,MST,T,USGS-WRD,WS,,,,7.5,14,,,1028,,,,,1610,,2.94,,,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USGS,12340500,MS,11/19/1998,19,11,1998,9:00,,,MST,T,USGS-WRD,WS,,,,4,3.5,,,80020,,,,,1700,,3.03,,,330,M ,,,8.4,,,,,,,,,,,,,,,,,,151,41.1,11.7,,,,,,,,,4,5,,,,< 0.1,< 1.0,,,,1.7,4.5,100,< 10.0,< 0.5,< 1.0,30,13,,,,,,,< 20.0,< 10,,,,,,,,,,,,0.92,,48,,,,,,,,,,,,,,95,,,,,,,,,,,5,23,,20,3036,,,,,,,,,10,30,,,,,,,,,,,,,,342,
USGS,12340500,MS,12/17/1998,17,12,1998,16:30,,,MST,T,USGS-WRD,WS,,,,2.5,4,,,1028,,,,,,,2.94,,,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USGS,12340500,MS,2/4/1999,4,2,1999,16:15,,,MST,T,USGS-WRD,WS,,,,1.5,3,,,1028,,,,,1310,,2.76,,,326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USGS,12340500,MS,2/24/1999,24,2,1999,13:50,,,MST,T,USGS-WRD,WS,,,,4,10,,,80020,,,,,1090,,2.51,,,326,M ,,,8.6,,,,,,,,,,,,,,,,,,152,41.4,11.8,,,,,,,,,3,4,,,,< 0.1,< 1.0,,,,2,3.9,80,E 6.4,< 0.5,< 1.0,40,36.3,,,,,,,E 7.1,< 10,,,,,,,,,,,,0.77,,31,,,,,,,,,,,,,,95,,,,,,,,,,,3,8.8,,20,3036,,,,,,,,,10,30,,,,,,,,,,,,,,69,
USGS,12340500,MS,3/25/1999,25,3,1999,17:45,,,MST,T,USGS-WRD,WS,,,,8,12,,,1028,,,,,3300,,4.1,,,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USGS,12340500,MS,4/29/1999,29,4,1999,9:40,,,MDT,T,USGS-WRD,WS,,,,6.5,5,,,80020,,,,,5880,,5.51,,,188,0.00001,,,8.2,,,,,,,,,,,,,,,,,,87.8,23.2,7.22,,,,,,,,,1,4,,,,0.1,< 1.0,,,,2.6,7.8,414,46.2,< 0.5,1.7,47.3,12.4,,,,,,,< 20.0,< 40.0,,,,,,,,,,,,1.68,,167,,,,,,,,,,,,,,92,,,,,,,,,,,25,397,,20,3036,,,,,,,,,10,30,,,,,,,,,,,,,,133,
USGS,12340500,MS,5/11/1999,11,5,1999,17:30,,,MDT,T,USGS-WRD,WS,,,,9,14,,,80020,,,,,4710,,4.89,,,212,M ,,,8.5,,,,,,,,,,,,,,,,,,98.5,26.1,8.11,,,,,,,,,2,2,,,,< 0.1,< 1.0,,,,1.7,5.5,204,14.9,< 0.5,< 1.0,26.2,12.9,,,,,,,< 20.0,< 40.0,,,,,,,,,,,,1.49,,133,,,,,,,,,,,,,,92,,,,,,,,,,,13,165,,20,3036,,,,,,,,,10,30,,,,,,,,,,,,,,148,
USGS,12340500,MS,5/25/1999,25,5,1999,11:55,,,MDT,T,USGS-WRD,WS,,,,13,,,,80020,,,,,11000,,7.73,,,157,0.00001,,,8,,,,,,,,,,,,,,,,,,74.8,20.1,5.96,,,,,,,,,3,4,,,,< 0.1,< 1.0,,,,2.8,19.2,1570,22.9,< 0.5,4.3,126,1.2,,,,,,,2,E 27.8,,,,,,,,,,,,2.36,,312,,,,,,,,,,,,,,,,,,,,,,,,,110,3270,,30,3007,,,,,,,,,,,,,,,,,,,,,,,,216,
USGS,12340500,MS,5/26/1999,26,5,1999,11:15,,,MDT,T,USGS-WRD,WS,,,,12,,,,80020,,,,,12900,,8.43,,,146,0.00001,,,8.1,,,,,,,,,,,,,,,,,,69.8,18.9,5.52,,,,,,,,,3,5,,,,< 0.1,< 1.0,,,,2.4,19.8,2050,34.2,< 0.5,4.9,153,2.06,,,,,,,1.8,E 33.3,,,,,,,,,,,,2.57,,365,,,,,,,,,,,,,,,,,,,,,,,,,154,5360,,30,3007,,,,,,,,,,,,,,,,,,,,,,,,216,
USGS,12340500,MS,5/26/1999,26,5,1999,16:10,,,MDT,T,USGS-WRD,WS,,,,12,24,,,80020,,,,,13400,,8.62,,,142,0.00001,,,8.1,,,,,,,,,,,,,,,,,,67.6,18.2,5.36,,,,,,,,,2,5,,,,< 0.1,< 1.0,,,,2,22.1,2200,48.6,< 0.5,5.1,176,14.9,,,,,,,< 20.0,40.2,,,,,,,,,,,,2.63,,379,,,,,,,,,,,,,,85,,,,,,,,,,,200,7240,,20,3036,,,,,,,,,30,30,,,,,,,,,,,,,,159,
USGS,12340500,MS,5/28/1999,28,5,1999,11:35,,,MDT,T,USGS-WRD,WS,,,,12,,,,80020,,,,,12600,,8.33,,,146,0.00001,,,8,,,,,,,,,,,,,,,,,,70.4,18.9,5.61,,,,,,,,,3,5,,,,< 0.1,< 1.0,,,,2.7,20.5,1450,32.3,< 0.5,4,110,3.32,,,,,,,2,E 30.4,,,,,,,,,,,,2.54,,357,,,,,,,,,,,,,,,,,,,,,,,,,109,3710,,30,3007,,,,,,,,,,,,,,,,,,,,,,,,216,
USGS,12340500,MS,6/2/1999,2,6,1999,13:00,,,MDT,T,USGS-WRD,WS,,,,11,,,,80020,,,,,11200,,7.8,,,164,0.00001,,,8.1,,,,,,,,,,,,,,,,,,76.3,20.6,6.07,,,,,,,,,3,5,,,,< 0.1,< 1.0,,,,3.4,31.5,912,22.9,< 0.5,4.1,83.8,4.02,,,,,,,3,42.3,,,,,,,,,,,,2.38,,317,,,,,,,,,,,,,,,,,,,,,,,,,60,1810,,30,3007,,,,,,,,,,,,,,,,,,,,,,,,216,
USGS,12340500,MS,6/4/1999,4,6,1999,12:45,,,MDT,T,USGS-WRD,WS,,,,11,,,,80020,,,,,14200,,8.88,,,156,0.00002,,,7.7,,,,,,,,,,,,,,,,,,72,19.6,5.61,,,,,,,,,3,8,,,,< 0.1,< 1.0,,,,5.4,50,1860,28.7,< 0.5,8.4,169,1.41,,,,,,,4.8,82,,,,,,,,,,,,2.71,,402,,,,,,,,,,,,,,,,,,,,,,,,,128,4910,,30,3007,,,,,,,,,,,,,,,,,,,,,,,,216,
